"Product Name","ASIN","Genre"
"Patient H.M.: A Story of Memory, Madness, and Family Secrets","B01208O00K","Science & Math"
"Patient H.M.: A Story of Memory, Madness, and Family Secrets","B01208O00K","Biographies & Memoirs"
"Killers of the Flower Moon: The Osage Murders and the Birth of the FBI","B01CWZFBZ4","History"
"Vegan Instant Pot Cookbook: 5 Ingredients or Less - The Essential Quick and Simple Plant Based Cookbook for the Everyday Home (Vegan Instant Pot Recipes)","B076FVTJ2K","Cookbooks, Food & Wine"
"Vegan Instant Pot Cookbook: 5 Ingredients or Less - Quick, Easy, & Healthy Mediterranean Plant Based Recipes (Vegan Instant Pot Recipes)","B0785RD48N","Cookbooks, Food & Wine"
"Instant Pot Electric Pressure Cooker Cookbook: Top 500 Chef-Proved Super Quick, Easy And Delicious Instant Pot Recipes For Weight Loss And Overall Health(Low Carb Ketogenic Diet Instant Pot Cookbook)","B079JSYK92","Cookbooks, Food & Wine"
"The Evolution of Beauty: How Darwin's Forgotten Theory of Mate Choice Shapes the Animal World - and Us","B01KE61LPW","Science & Math"
"18 and Life on Skid Row","B00NLLYN4Y","Arts & Photography"
"18 and Life on Skid Row","B00NLLYN4Y","Biographies & Memoirs"
"Astrophysics for People in a Hurry (Astrophysics for People in a Hurry Series)","B01MAWT2MO","Science & Math"
"The Last Days of Night: A Novel","B01A4AXM3W","Mystery, Thriller & Suspense"
"The Last Days of Night: A Novel","B01A4AXM3W","Literature & Fiction"
"The Geography of Genius: A Search for the World's Most Creative Places from Ancient Athens to Silicon Valley (Creative Lessons in History)","B00UDCJ18M","History"
"The Geography of Genius: A Search for the World's Most Creative Places from Ancient Athens to Silicon Valley (Creative Lessons in History)","B00UDCJ18M","Politics & Social Sciences"
"Who Is Rich?: A Novel","B01M3413A8","Literature & Fiction"
"Waiting for Godot: A Tragicomedy in Two Acts (Beckett, Samuel)","B008UX3QU0","Literature & Fiction"
"Camino Island: A Novel","B01N2ABE60","Mystery, Thriller & Suspense"
"Commonwealth: A Novel","B019C40Z7M","Literature & Fiction"
"The Vegetable Butcher: How to Select, Prep, Slice, Dice, and Masterfully Cook Vegetables from Artichokes to Zucchini","B00U0OBRS0","Cookbooks, Food & Wine"
"I'm Just a Person","B015MNHTN0","Humor & Entertainment"
"I'm Just a Person","B015MNHTN0","Biographies & Memoirs"
"I'm Just a Person","B015MNHTN0","Literature & Fiction"
"Janesville: An American Story (A Business Award-Winner)","B01MT2X3AD","History"
"Janesville: An American Story (A Business Award-Winner)","B01MT2X3AD","Politics & Social Sciences"
"All the Light We Cannot See: A Novel","B00DPM7TIG","Literature & Fiction"
"So Sad Today: Personal Essays","B011J4H1NO","Literature & Fiction"
"A Spy's Guide to Thinking (Kindle Single)","B00XZCYHRW","Self-Help"
"A Man Called Ove: A Novel","B00GEEB730","Literature & Fiction"
"Now I Know: The Revealing Stories Behind the World's Most Interesting Facts (Now I Know Series)","B00ESIQJTQ","History"
"Now I Know: The Revealing Stories Behind the World's Most Interesting Facts (Now I Know Series)","B00ESIQJTQ","Reference"
"Now I Know: The Revealing Stories Behind the World's Most Interesting Facts (Now I Know Series)","B00ESIQJTQ","Humor & Entertainment"
"Pete Magill's 25 Keys to Running a Faster 5K","B01NCY6F1M","Sports & Outdoors"
"Pete Magill's 25 Keys to Running a Faster 5K","B01NCY6F1M","Health, Fitness & Dieting"
"Chasing the Dragon: Running to Get High","B00E8RDFOE","Sports & Outdoors"
"Between Two Worlds: Discovering New Realms of Goalie Development","B019HB3YZU","Sports & Outdoors"
"The Passage: A Novel (Book One of The Passage Trilogy)","B003F3PM7A","Science Fiction & Fantasy"
"The Passage: A Novel (Book One of The Passage Trilogy)","B003F3PM7A","Mystery, Thriller & Suspense"
"The Passage: A Novel (Book One of The Passage Trilogy)","B003F3PM7A","Literature & Fiction"
"Wolf in White Van: A Novel","B00IWVELRC","Mystery, Thriller & Suspense"
"Wolf in White Van: A Novel","B00IWVELRC","Literature & Fiction"
"The Sage Running Secret: A Guide to Speedy Ultras: How to run faster on any surface at any distance","B010J003F2","Sports & Outdoors"
"Reinvent Yourself","B01NAM6W70","Business & Money"
"Reinvent Yourself","B01NAM6W70","Self-Help"
"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","B0166ISAS8","History"
"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","B0166ISAS8","Biographies & Memoirs"
"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","B0166ISAS8","Politics & Social Sciences"
"The Underground Railroad (Pulitzer Prize Winner) (National Book Award Winner) (Oprah's Book Club): A Novel","B01A4ATV0A","Literature & Fiction"
"Bartleby, the Scrivener A Story of Wall-Street","B000JML2Z6","Literature & Fiction"
"Seveneves: A Novel","B00LZWV8JO","Science Fiction & Fantasy"
"Seveneves: A Novel","B00LZWV8JO","Mystery, Thriller & Suspense"
"Seveneves: A Novel","B00LZWV8JO","Literature & Fiction"
"The Sixth Extinction: An Unnatural History","B00EGJE4G2","Science & Math"
"The Secret History: A Novel (Vintage Contemporaries)","B005PRJT9Q","Mystery, Thriller & Suspense"
"The Secret History: A Novel (Vintage Contemporaries)","B005PRJT9Q","Literature & Fiction"
"Just Mercy: A Story of Justice and Redemption (One World Essentials)","B00JYWVYLY","Politics & Social Sciences"
"Year of No Sugar: A Memoir","B00IT6C2SU","Biographies & Memoirs"
"Year of No Sugar: A Memoir","B00IT6C2SU","Health, Fitness & Dieting"
"Piano Adventures: Performance Book Primer Level - 2nd Edition | Beginner Piano Sheet Music for Kids | Educational Piano Songbook for Young Learners | Early Piano Method for Children and Students","1616770775","Arts & Photography"
"Piano Adventures: Theory Book - Primer Level, 2nd Edition | Beginner Piano Theory Workbook | Faber Piano Book with Music Note Reading and Rhythm Practice | Piano Sheet Music Book for Ear Training","1616770767","Arts & Photography"
"Piano Adventures: Lesson Book - Primer Level, 2nd Edition | Beginner Piano Method Book for Kids and Adults | Sheet Music for Learning Notes Rhythm and C 5-Finger Patterns | Faber Piano Teaching Book","1616770759","Arts & Photography"
"Dead Wake: The Last Crossing of the Lusitania","B00N6PD3GE","History"
"The Invisible History of the Human Race: How DNA and History Shape Our Identities and Our Futures","B00ISEP2BM","Science & Math"
"The Invisible History of the Human Race: How DNA and History Shape Our Identities and Our Futures","B00ISEP2BM","History"
"The Invisible History of the Human Race: How DNA and History Shape Our Identities and Our Futures","B00ISEP2BM","Politics & Social Sciences"
"Future Crimes: Everything Is Connected, Everyone Is Vulnerable and What We Can Do About It","B00N6PCZMC","Computers & Technology"
"Future Crimes: Everything Is Connected, Everyone Is Vulnerable and What We Can Do About It","B00N6PCZMC","Politics & Social Sciences"
"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","B002LHRLNE","History"
"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","B002LHRLNE","Biographies & Memoirs"
"The Power of Habit: Why We Do What We Do in Life and Business","B0055PGUYU","Business & Money"
"The Power of Habit: Why We Do What We Do in Life and Business","B0055PGUYU","Self-Help"
"The Power of Habit: Why We Do What We Do in Life and Business","B0055PGUYU","Health, Fitness & Dieting"
"How to Cook Everything Fast: A Better Way to Cook Great Food (How to Cook Everything Series Book 6)","B00HK3EVK0","Cookbooks, Food & Wine"
"Understories","B007UPDCD0","Science Fiction & Fantasy"
"Understories","B007UPDCD0","Literature & Fiction"
"Moon Wisconsin (Moon Handbooks)","B00IHGV8VO","Travel"
"Marketplace of the Marvelous: The Strange Origins of Modern Medicine","B00DXKG9RW","History"
"The Martian: A Novel","B00EMXBDMA","Science Fiction & Fantasy"
"The Martian: A Novel","B00EMXBDMA","Mystery, Thriller & Suspense"
"The Good Lord Bird (National Book Award Winner): A Novel","B00AEDDPU0","Literature & Fiction"
"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible","B00BATEINA","History"
"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible","B00BATEINA","Biographies & Memoirs"
"Iggy Loomis, Superkid in Training","B007HU7NBU","Children's Books"
"On Such a Full Sea: A Novel","B00C5R722A","Science Fiction & Fantasy"
"On Such a Full Sea: A Novel","B00C5R722A","Literature & Fiction"
"The Interestings: A Novel","B008U4HH54","Literature & Fiction"
"The Fault in Our Stars","B005ZOBNOI","Teen & Young Adult"
"Mr. Peanut (Vintage Contemporaries)","B0036S4A1S","Mystery, Thriller & Suspense"
"Mr. Peanut (Vintage Contemporaries)","B0036S4A1S","Literature & Fiction"
"How to Get Filthy Rich in Rising Asia: A Novel","B008ON449S","Literature & Fiction"
"Let Me Off at the Top!: My Classy Life and Other Musings","B00EIGS388","Humor & Entertainment"
"What Color Is Your Parachute? 2014: A Practical Manual for Job-Hunters and Career-Changers","B00BH0VU2E","Business & Money"
"What Color Is Your Parachute? 2014: A Practical Manual for Job-Hunters and Career-Changers","B00BH0VU2E","Self-Help"
"Zealot: The Life and Times of Jesus of Nazareth","B00BRUQ7ZY","History"
"Zealot: The Life and Times of Jesus of Nazareth","B00BRUQ7ZY","Biographies & Memoirs"
"Zealot: The Life and Times of Jesus of Nazareth","B00BRUQ7ZY","Religion & Spirituality"
"Everything Is Perfect When You're a Liar","B007HBLNII","Humor & Entertainment"
"Everything Is Perfect When You're a Liar","B007HBLNII","Biographies & Memoirs"
"Everything Is Perfect When You're a Liar","B007HBLNII","Literature & Fiction"
"Salt Sugar Fat: How the Food Giants Hooked Us","B00985E3UG","Health, Fitness & Dieting"
"Double Cross: The True Story of the D-Day Spies","B0075WP9MK","History"
"God Is Not Great: How Religion Poisons Everything","B000QUCO4Y","Religion & Spirituality"
"God Is Not Great: How Religion Poisons Everything","B000QUCO4Y","Politics & Social Sciences"
"The Teleportation Accident: A Novel","B009K5093O","Science Fiction & Fantasy"
"The Teleportation Accident: A Novel","B009K5093O","Literature & Fiction"
"The Dinner","B008ZPGDX0","Mystery, Thriller & Suspense"
"The Dinner","B008ZPGDX0","Literature & Fiction"
"Best Food Writing 2012","B0091LLAU8","Cookbooks, Food & Wine"
"Best Food Writing 2012","B0091LLAU8","Literature & Fiction"
"No Country for Old Men (Vintage International)","B000WJSB4Q","Mystery, Thriller & Suspense"
"No Country for Old Men (Vintage International)","B000WJSB4Q","Literature & Fiction"
"A Game of Thrones (A Song of Ice and Fire, Book 1)","B000QCS8TW","Science Fiction & Fantasy"
"A Game of Thrones (A Song of Ice and Fire, Book 1)","B000QCS8TW","Literature & Fiction"
"Running the Rift: A Novel","B0061S3W28","Literature & Fiction"
"The Age of Miracles: A Novel","B005SHPWQC","Science Fiction & Fantasy"
"The Age of Miracles: A Novel","B005SHPWQC","Literature & Fiction"
"Meditations","B0082XJGRK","Politics & Social Sciences"
"1Q84 (Vintage International)","B004LROUW2","Science Fiction & Fantasy"
"1Q84 (Vintage International)","B004LROUW2","Literature & Fiction"
"Vegan Sandwiches Save the Day!: Revolutionary New Takes on Everyone's Favorite Anytime Meal","B00968R5M8","Cookbooks, Food & Wine"
"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality","B0086MKQSU","Business & Money"
"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality","B0086MKQSU","Biographies & Memoirs"
"Tell the Wolves I'm Home: A Novel","B005QPI9ZW","Literature & Fiction"
"Dear Life: Stories (Vintage International)","B0084TWN9K","Literature & Fiction"
"Ski-running","B0084C5DZ8","Sports & Outdoors"
"Consider the Fork: A History of How We Cook and Eat","B00918JMYM","History"
"Consider the Fork: A History of How We Cook and Eat","B00918JMYM","Cookbooks, Food & Wine"
"30 Easy Vegetarian Recipes For Weeknights – Unique Easy Vegetarian Meals (Quick and Easy Dinner Recipes – The Easy Weeknight Dinners Collection)","B009OWM3EG","Cookbooks, Food & Wine"
"Eat & Run: My Unlikely Journey to Ultramarathon Greatness","B005OCHOZS","Sports & Outdoors"
"Eat & Run: My Unlikely Journey to Ultramarathon Greatness","B005OCHOZS","Health, Fitness & Dieting"
"Zeitoun","B0036S4ALS","History"
"Zeitoun","B0036S4ALS","Reference"
"Zeitoun","B0036S4ALS","Biographies & Memoirs"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","B004J4WNL2","Business & Money"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","B004J4WNL2","Self-Help"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","B004J4WNL2","Health, Fitness & Dieting"
"Wild: From Lost to Found on the Pacific Crest Trail (Oprah's Book Club 2.0)","B005IQZB14","Biographies & Memoirs"
"Phantom: A Harry Hole Novel (9)","B007QPFGJW","Mystery, Thriller & Suspense"
"Tiny Beautiful Things: Reese's Book Club: Advice from Dear Sugar","B005V2DUP4","Biographies & Memoirs"
"Tiny Beautiful Things: Reese's Book Club: Advice from Dear Sugar","B005V2DUP4","Self-Help"
"The End of Money: Counterfeiters, Preachers, Techies, Dreamers--and the Coming Cashless Society","B006YTPR2W","Business & Money"
"The End of Money: Counterfeiters, Preachers, Techies, Dreamers--and the Coming Cashless Society","B006YTPR2W","Politics & Social Sciences"
"A Hologram for the King","B008FZWLMW","Mystery, Thriller & Suspense"
"A Hologram for the King","B008FZWLMW","Literature & Fiction"
"Tubes: A Journey to the Center of the Internet","B006FOHWDI","Business & Money"
"Tubes: A Journey to the Center of the Internet","B006FOHWDI","Computers & Technology"
"Tubes: A Journey to the Center of the Internet","B006FOHWDI","Politics & Social Sciences"
"Book Lust: Recommended Reading for Every Mood, Moment, and Reason","B003WUYEES","Literature & Fiction"
"Why Can't Elephants Jump?: And 113 Other Tantalizing Science Questions Answered","B005LW2IMA","Politics & Social Sciences"
"Madison (WI): History of a Model City","B005H3LC0C","History"
"Headhunters (Vintage Crime/Black Lizard)","B005EGXRVE","Mystery, Thriller & Suspense"
"Na Pule Kahiko: Ancient Hawaiian Prayers","0960793860","History"
"Na Pule Kahiko: Ancient Hawaiian Prayers","0960793860","Religion & Spirituality"
"Hi Herbal Medicine Kakuna Laau","0896103307","Health, Fitness & Dieting"
"Around the World in 80 Dinners","B0014Y09O8","Cookbooks, Food & Wine"
"The Night Night Book (Marianne Richmond)","B004Q9TXF4","Children's Books"
"This Side of Paradise","B000JQUXOS","Literature & Fiction"
"Backroads of Minnesota: Your Guide to Scenic Getaways & Adventures (A Pictorial Discovery Guide)","B004ZEK8KO","Travel"
"Knives at Dawn: America's Quest for Culinary Glory at the Legendary Bocuse d'Or Competition","1439153078","Cookbooks, Food & Wine"
"What Do People Do All Day?","0394818237","Children's Books"
"Richard Scarry's Busy, Busy Town","0307168034","Children's Books"
"Richard Scarry's Best Storybook Ever (Giant Little Golden Book)","0307165485","Children's Books"
"Saxons, Vikings, and Celts: The Genetic Roots of Britain and Ireland","0393330753","Science & Math"
"Saxons, Vikings, and Celts: The Genetic Roots of Britain and Ireland","0393330753","History"
"Saxons, Vikings, and Celts: The Genetic Roots of Britain and Ireland","0393330753","Politics & Social Sciences"
"The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age","0679781242","History"
"Mothers of Invention: Women of the Slaveholding South in the American Civil War (The Fred W. Morrison Series in Southern Studies)","0807855731","History"
"Mothers of Invention: Women of the Slaveholding South in the American Civil War (The Fred W. Morrison Series in Southern Studies)","0807855731","Biographies & Memoirs"
"Mothers of Invention: Women of the Slaveholding South in the American Civil War (The Fred W. Morrison Series in Southern Studies)","0807855731","Politics & Social Sciences"
"Wake Up: A Life of the Buddha","0670019577","Religion & Spirituality"
"Home: A Novel","0374299102","Literature & Fiction"
"Richard Scarry's The Great Pie Robbery and Other Mysteries","1402758235","Children's Books"
"Richard Scarry's Great Big Schoolhouse","1402758200","Children's Books"
"Richard Scarry's Great Big Schoolhouse","1402758200","Literature & Fiction"
"Indignation","054705484X","Literature & Fiction"
"Proust Was A Neuroscientist","0547085907","Science & Math"
"How Fiction Works","0374173400","Reference"
"How Fiction Works","0374173400","Literature & Fiction"
"Brother, I'm Dying: National Book Award Finalist (Vintage Contemporaries)","1400034302","Biographies & Memoirs"
"Brother, I'm Dying: National Book Award Finalist (Vintage Contemporaries)","1400034302","Literature & Fiction"
"Extraordinary Popular Delusions and the Madness of Crowds","1604594411","Business & Money"
"Extraordinary Popular Delusions and the Madness of Crowds","1604594411","Literature & Fiction"
"Tulipmania: Money, Honor, and Knowledge in the Dutch Golden Age","0226301265","History"
"Tree of Smoke","0312427743","Mystery, Thriller & Suspense"
"Tree of Smoke","0312427743","Literature & Fiction"
"Where the Wild Things Are","0064431789","Children's Books"
"Harold and the Purple Crayon (Purple Crayon Books)","0064430227","Children's Books"
"What Do You Do with a Tail Like This?: A Caldecott Honor Award Winner (Caldecott Honor Book)","0618256288","Children's Books"
"The Canon: A Whirligig Tour of the Beautiful Basics of Science","0547053460","Science & Math"
"Then We Came to the End: A Novel","031601639X","Literature & Fiction"
"A Walk in the Woods: Rediscovering America on the Appalachian Trail","0307279464","History"
"In Defense of Food: An Eater's Manifesto","1594201455","Health, Fitness & Dieting"
"Alice Waters and Chez Panisse: The Romantic, Impractical, Often Eccentric, Ultimately Brilliant Making of a Food Revolution","0143113089","Biographies & Memoirs"
"Alice Waters and Chez Panisse: The Romantic, Impractical, Often Eccentric, Ultimately Brilliant Making of a Food Revolution","0143113089","Cookbooks, Food & Wine"
"Nathaniel's Nutmeg: How One Man's Courage Changed the Course of History","0340696761","History"
"Nathaniel's Nutmeg: How One Man's Courage Changed the Course of History","0340696761","Biographies & Memoirs"
"What to Expect When the New Baby Comes Home (What to Expect Kids)","0694013277","Children's Books"
"The New Baby","0307119424","Children's Books"
"The Cheese Plate","0609604961","Cookbooks, Food & Wine"
"Richard Scarry's Cars and Trucks and Things That Go","0307157857","Children's Books"
"Let's Count (Bob the Builder)","0689846355","Children's Books"
"Excuse Me: A Little Book of Manners (Lift-the-Flap Book)","0448425858","Children's Books"
"I Am a Dump Truck","0439916178","Children's Books"
"Richard Scarry's Please and Thank You Book (Pictureback)","0394826817","Children's Books"
"The Family That Couldn't Sleep: A Medical Mystery","081297252X","Science & Math"
"The Family That Couldn't Sleep: A Medical Mystery","081297252X","Medical Books"
"The Ghost Map: The Story of London's Most Terrifying Epidemic--and How It Changed Science, Cities, and the Modern World","1594482691","Science & Math"
"The Ghost Map: The Story of London's Most Terrifying Epidemic--and How It Changed Science, Cities, and the Modern World","1594482691","History"
"The Ghost Map: The Story of London's Most Terrifying Epidemic--and How It Changed Science, Cities, and the Modern World","1594482691","Medical Books"
"Climbing the Mango Trees: A Memoir of a Childhood in India","1400078202","Biographies & Memoirs"
"Climbing the Mango Trees: A Memoir of a Childhood in India","1400078202","Cookbooks, Food & Wine"
"The Life and Times of the Thunderbolt Kid: A Memoir","076791936X","History"
"The Life and Times of the Thunderbolt Kid: A Memoir","076791936X","Biographies & Memoirs"
"My Life in France","1400043468","Biographies & Memoirs"
"My Life in France","1400043468","Cookbooks, Food & Wine"
"Nasty Bits","1596913606","Biographies & Memoirs"
"Nasty Bits","1596913606","Cookbooks, Food & Wine"
"Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas","0743284887","Biographies & Memoirs"
"Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas","0743284887","Literature & Fiction"
"Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas","0743284887","Politics & Social Sciences"
"Marathon Woman: Running the Race to Revolutionize Women's Sports","0786719672","Sports & Outdoors"
"Marathon Woman: Running the Race to Revolutionize Women's Sports","0786719672","Biographies & Memoirs"
"Henry IV, Part 1 (Folger Shakespeare Library)","0743485041","Literature & Fiction"
"Sexual Perversity in Chicago and the Duck Variations: Two Plays (Mamet, David)","080215011X","Literature & Fiction"
"Runner's World The Runner's Diet: The Ultimate Eating Plan That Will Make Every Runner (and Walker) Leaner, Faster, and Fitter","1594862052","Sports & Outdoors"
"Runner's World The Runner's Diet: The Ultimate Eating Plan That Will Make Every Runner (and Walker) Leaner, Faster, and Fitter","1594862052","Health, Fitness & Dieting"
"Sole Sisters: Stories of Women and Running","0740757113","Sports & Outdoors"
"Sole Sisters: Stories of Women and Running","0740757113","Self-Help"
"Sole Sisters: Stories of Women and Running","0740757113","Health, Fitness & Dieting"
"What to Eat","0865477388","Cookbooks, Food & Wine"
"What to Eat","0865477388","Health, Fitness & Dieting"
"Insatiable: Tales from a Life of Delicious Excess","0446695106","Biographies & Memoirs"
"Insatiable: Tales from a Life of Delicious Excess","0446695106","Cookbooks, Food & Wine"
"Isaac Newton: The Last Sorcerer (British Commonwealth, United States, United Nations, 1993)","073820143X","History"
"Isaac Newton: The Last Sorcerer (British Commonwealth, United States, United Nations, 1993)","073820143X","Biographies & Memoirs"
"Superstud: Or How I Became a 24-Year-Old Virgin","1400051754","Biographies & Memoirs"
"Superstud: Or How I Became a 24-Year-Old Virgin","1400051754","Literature & Fiction"
"Garlic and Sapphires: The Secret Life of a Critic in Disguise","0143036610","Biographies & Memoirs"
"Garlic and Sapphires: The Secret Life of a Critic in Disguise","0143036610","Cookbooks, Food & Wine"
"Garlic and Sapphires: The Secret Life of a Critic in Disguise","0143036610","Literature & Fiction"
"The God Delusion","0618680004","Science & Math"
"The God Delusion","0618680004","Religion & Spirituality"
"The God Delusion","0618680004","Politics & Social Sciences"
"Mayflower: A Story of Courage, Community, and War","0670037605","History"
"The Botany of Desire: A Plant's-Eye View of the World","0375760393","Science & Math"
"Duel in the Sun: Alberto Salazar, Dick Beardsley, and America's Greatest Marathon","1594862621","Sports & Outdoors"
"Duel in the Sun: Alberto Salazar, Dick Beardsley, and America's Greatest Marathon","1594862621","Biographies & Memoirs"
"Cheese: A Connoisseur's Guide to the World's Best","1400050340","Cookbooks, Food & Wine"
"Counting Kisses","0689834705","Children's Books"
"American Pastoral: American Trilogy 1 (Pulitzer Prize Winner) (Vintage International)","0375701427","Literature & Fiction"
"A Place of My Own: The Education of an Amateur Builder","0385319908","Biographies & Memoirs"
"A Place of My Own: The Education of an Amateur Builder","0385319908","Literature & Fiction"
"I Feel Bad About My Neck: And Other Thoughts on Being a Woman","0307264556","Biographies & Memoirs"
"I Feel Bad About My Neck: And Other Thoughts on Being a Woman","0307264556","Literature & Fiction"
"The Tulip: The Story of the Flower That Has Made Men Mad","1582340137","History"
"The Tulip: The Story of the Flower That Has Made Men Mad","1582340137","Crafts, Hobbies & Home"
"Tulipomania : The Story of the World's Most Coveted Flower & the Extraordinary Passions It Aroused","060980765X","History"
"The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography","0385495323","Science & Math"
"The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography","0385495323","History"
"The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography","0385495323","Computers & Technology"
"Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem","0385493622","Science & Math"
"The Omnivore's Dilemma: A Natural History of Four Meals","1594200823","Health, Fitness & Dieting"
"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany","1400041201","Biographies & Memoirs"
"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany","1400041201","Cookbooks, Food & Wine"
"A Photographer's Life: 1990-2005","0375505091","Arts & Photography"
"Queen of Fashion: What Marie Antoinette Wore to the Revolution","0805079491","History"
"Queen of Fashion: What Marie Antoinette Wore to the Revolution","0805079491","Biographies & Memoirs"
"Setting the Table: The Transforming Power of Hospitality in Business","0060742755","Business & Money"
"Setting the Table: The Transforming Power of Hospitality in Business","0060742755","Biographies & Memoirs"
"The United States of Arugula: How We Became a Gourmet Nation","0767915798","Cookbooks, Food & Wine"
"Zero: The Biography of a Dangerous Idea","0140296476","Science & Math"
"Bowerman and the Men of Oregon (The Story of Oregon's Legendary Coach & Nikes Co-founder)","1594861900","Sports & Outdoors"
"Bowerman and the Men of Oregon (The Story of Oregon's Legendary Coach & Nikes Co-founder)","1594861900","Biographies & Memoirs"
"The Big Oyster: History on the Half Shell","0345476387","History"
"The Big Oyster: History on the Half Shell","0345476387","Cookbooks, Food & Wine"
"Camping Made Easy (Made Easy Series)","0762707496","History"
"The Force of Reason","0847827534","History"
"The Force of Reason","0847827534","Literature & Fiction"
"The Force of Reason","0847827534","Politics & Social Sciences"
"Olivia Helps with Christmas","1416907866","Children's Books"
"Olivia Forms a Band","141692454X","Children's Books"
"The Complete New Yorker: Eighty Years of the Nation's Greatest Magazine (Book & 8 DVD-ROMs)","1400064740","Reference"
"Food Court Druids, Cherohonkees and Other Creatures Unique to the Republic","0452285623","Humor & Entertainment"
"The End of Poverty: Economic Possibilities for Our Time","1594200459","Business & Money"
"The End of Poverty: Economic Possibilities for Our Time","1594200459","Politics & Social Sciences"
"Radio On: A Listener's Diary","0312183011","History"
"Radio On: A Listener's Diary","0312183011","Literature & Fiction"
"Death's Acre: Inside the Legendary Forensic Lab, The Body Farm, Where the Dead Do Tell Tales (includes 16 pages of B&W photos)","0399151346","Medical Books"
"Death's Acre: Inside the Legendary Forensic Lab, The Body Farm, Where the Dead Do Tell Tales (includes 16 pages of B&W photos)","0399151346","Biographies & Memoirs"
"Walls and Mirrors: Mexican Americans, Mexican Immigrants, and the Politics of Ethnicity","0520202198","History"
"Walls and Mirrors: Mexican Americans, Mexican Immigrants, and the Politics of Ethnicity","0520202198","Politics & Social Sciences"
"Dead Men Do Tell Tales: The Strange and Fascinating Cases of a Forensic Anthropologist","0385479689","Medical Books"
"Dead Men Do Tell Tales: The Strange and Fascinating Cases of a Forensic Anthropologist","0385479689","Biographies & Memoirs"
"Mix Tape: The Art of Cassette Culture","0789311992","Arts & Photography"
"Chance: A Guide to Gambling, Love, the Stock Market, and Just About Everything Else","1568583168","Science & Math"
"Brown Bear, Brown Bear, What Do You See?","0805047905","Children's Books"
"Counting Kisses: A Kiss & Read Book","068985658X","Children's Books"
"Entanglement","0452284570","Science & Math"
"The Mystery of the Aleph: Mathematics, the Kabbalah, and the Search for Infinity","0743422996","Science & Math"
"Baseball Prospectus 2006: The BP Team of Experts on Baseball Talent","0761139958","Sports & Outdoors"
"Idiot: Beating ""The Curse"" and Enjoying the Game of Life","030723763X","Sports & Outdoors"
"Idiot: Beating ""The Curse"" and Enjoying the Game of Life","030723763X","Biographies & Memoirs"
"Loose Balls","0671749218","Sports & Outdoors"
"The Last Shot: City Streets, Basketball Dreams","0618446710","Sports & Outdoors"
"The Last Shot: City Streets, Basketball Dreams","0618446710","History"
"The Best Baby Name Book in the Whole Wide World","0671544632","Parenting & Relationships"
"20,001 Names For Baby","0380762277","Parenting & Relationships"
"20,001 Names For Baby","0380762277","Politics & Social Sciences"
"20,001 Names For Baby","0380762277","Health, Fitness & Dieting"
"First Cut: A Season in the Human Anatomy Lab","031219546X","Medical Books"
"First Cut: A Season in the Human Anatomy Lab","031219546X","Biographies & Memoirs"
"The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two (Revised and Updated Edition)","0316778001","Parenting & Relationships"
"Dream Big (Olivia)","0740758187","Children's Books"
"Mesmerism and the End of the Enlightenment in France","0674569512","History"
"Mesmerism and the End of the Enlightenment in France","0674569512","Politics & Social Sciences"
"MAYO CLINIC GUIDE TO A HEALTHY PREGNANCY","0060746378","Parenting & Relationships"
"MAYO CLINIC GUIDE TO A HEALTHY PREGNANCY","0060746378","Health, Fitness & Dieting"
"What to Expect: Eating Well When You're Expecting","0761133267","Parenting & Relationships"
"What to Expect: Eating Well When You're Expecting","0761133267","Cookbooks, Food & Wine"
"What to Expect: Eating Well When You're Expecting","0761133267","Health, Fitness & Dieting"
"The Man Who Knew Too Much: Alan Turing and the Invention of the Computer (Great Discoveries)","0393052362","Science & Math"
