"Product Name","ASIN","Author ID"
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","B001HD3JUW"
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","B004UIXYF6"
"The Moment of Complexity: Emerging Network Culture","0226791181","B000APAEM4"
"The Million Word Crossword Dictionary","0060517565","B001I9OY7M"
"The Million Word Crossword Dictionary","0060517565","B00M8YGMU8"
"The Tipping Point: How Little Things Can Make a Big Difference","0316346624","B000APOE98"
"Small Pieces Loosely Joined: A Unified Theory Of The Web","0738208507","B000APM0W6"
"The Emergence of Everything: How the World Became Complex","019513513X","B0034NWS2S"
"A Room of One's Own (The Virginia Woolf Library)","0156787334","B000AQ1T7W"
"A Room of One's Own (The Virginia Woolf Library)","0156787334","B001KE00TQ"
"Merriam-Webster's Collegiate Dictionary, 11th Edition, Jacketed Hardcover, Indexed","0877798095","B005WYEZ2S"
"At Home in the Universe: The Search for the Laws of Self-Organization and Complexity","0195111303","B000AQ3P38"
"COMPLEXITY: THE EMERGING SCIENCE AT THE EDGE OF ORDER AND CHAOS","0671872346","B000APDNB8"
"Fry Me to the Moon","1879483580","B07QD1WYB6"
"The Official Scrabble Players Dictionary (Third Edition)","0877799156","B005WYEZ2S"
"Where Is Baby's Belly Button? A Lift-the-Flap Book","0689835604","B001H6TYBW"
"How Do Dinosaurs Say Goodnight?","0590316818","B00MHUUZ9W"
"Polar Bear Night","0439495245","B001H6PKME"
"The Trial and Death of Socrates","0872205541","B001ITXREI"
"The Trial and Death of Socrates","0872205541","B0105T5Z32"
"Cliffsnotes on Homer's Iliad","076458586X","B001H6GT5Q"
"Emergence: From Chaos To Order (Helix Books)","0738201421","B000AQ3RTK"
"Speak, Memory: An Autobiography Revisited","0679723390","B000AQ2CJ6"
"The Odyssey","0374525749","B000AP7OK4"
"Ship Fever: Stories","0393316009","B000AQTPJG"
"The Wreck of the Whaleship Essex","0156006898","B001IYVLLY"
"Oleanna: A Play","067974536X","B000APXE7Q"
"The Handmaid's Tale (Cliffs Notes)","0822005727","B000AQ38YO"
"Sam Shepard : Seven Plays (Buried Child, Curse of the Starving Class, The Tooth of Crime, La Turista, Tongues, Savage Love, True West)","0553346113","B000APAX66"
"American Buffalo","0802150578","B000APXE7Q"
"If I Die in a Combat Zone: Box Me Up and Ship Me Home","0767904435","B000AQ084M"
"Going After Cacciato: A Novel","0767904427","B000AQ084M"
"Slow Learner","0316724432","B000APMBHA"
"The Oresteia: Agamemnon; The Libation Bearers; The Eumenides","0140443339","B000AQ6P2Q"
"The Three Theban Plays: Antigone; Oedipus the King; Oedipus at Colonus","0140444254","B00B976T58"
"CliffsNotes on Homer's The Odyssey (Cliffsnotes Literature Guides)","0764585991","B001ILFLK4"
"The Aeneid (Vintage Classics)","0679729526","B000AQ2A1Q"
"The Aeneid (Vintage Classics)","0679729526","B08H2MM597"
"The Aeneid (Vintage Classics)","0679729526","B0DFLWRF11"
"Medea (Dover Thrift Editions: Plays)","0486275485","B000APJFCO"
"A Companion to V.","0820322512","B001JSD392"
"Antigone (Dover Thrift Editions: Plays)","0486278042","B00B976T58"
"CliffsNotes on Sophocles' Oedipus Trilogy (Cliffsnotes Literature Guides)","0764585819","B001H9TGM6"
"A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel","0820310263","B000AP9HXG"
"The Iliad","0140275363","B000AP7OK4"
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!: Daily Affirmations By Stuart Smalley","0440504708","B000APX7XC"
"The Things They Carried","0767902890","B000AQ084M"
"The Handmaid's Tale","038549081X","B000AQTHI0"
"Chain of Command: The Road from 9/11 to Abu Ghraib","0060195916","B000AQ4RWQ"
"Emergence: The Connected Lives of Ants, Brains, Cities, and Software","0684868768","B000APC0M6"
"The Oh Really? Factor: Unspinning Fox News Channel's Bill O'Reilly","158322601X","B001K8EXD6"
"Independence Day: Bascombe Trilogy 2 (Pulitzer Prize Winner)","0679735186","B000APT772"
"That Old Ace in the Hole: A Novel","0743242483","B000APSVII"
"Brave New World Revisited","0060955511","B000APWRRY"
"The Jane Austen Book Club","0399151613","B00J1WS1K4"
"Four Great Plays by Henrik Ibsen (Bantam Classics)","055321280X","B000AQ4LFE"
"In the Heart of the Sea: The Tragedy of the Whaleship Essex","0141001828","B000AQW3A4"
"High Fidelity","1573225517","B000APV99Q"
"The Collected Stories of Eudora Welty","0156189216","B000AQ1XP0"
"Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone","015602764X","B00B976T58"
"Fasting Girls: The History of Anorexia Nervosa","0375724486","B000AP7TO0"
"Lolita","0679723161","B000AQ2CJ6"
"The Annotated Lolita: Revised and Updated","0679727299","B000AQ2CJ6"
"The Odyssey","0140268863","B000AP7OK4"
"Angels in America, Part One: Millennium Approaches","1559360615","B001J3LBPK"
"James Joyce (Oxford Lives)","0195033817","B000AP881S"
"Martin Dressler: The Tale of an American Dreamer","0679781277","B000AQ3L6Y"
"Glengarry Glen Ross (An Evergreen Book)","0802130917","B000APXE7Q"
"The Birth of Venus","1400060737","B000AP9LPU"
"A Peterson Field Guide To Trees And Shrubs: Northeastern and north-central United States and southeastern and south-centralCanada (Peterson Field Guides)","039535370X","B000APMZBW"
"Lysistrata (Dover Thrift Editions: Plays)","0486282252","B000APFHE4"
"Lysistrata (Dover Thrift Editions: Plays)","0486282252","B08HQXX6LB"
"CliffsNotes on Shakespeare's Romeo and Juliet (Cliffsnotes Literature) (Cliffsnotes Literature Guides)","0764585924","B001H6ENRM"
"On Becoming a Novelist","0393320030","B000APEF92"
"A Happy Death","0679764003","B000APBD3S"
"A Happy Death","0679764003","B000AQ541E"
"Oedipus Rex (Dover Thrift Editions: Plays)","0486268772","B00B976T58"
"Sons and Lovers","0451518829","B000APYTLG"
"Sons and Lovers","0451518829","B07K33B74B"
"James Joyce's Ulysses: A Study","0394700139","B000AP9NQ2"
"Othello","0743477553","B000APHAR6"
"Othello","0743477553","B000APWKO4"
"Othello","0743477553","B001HMLATA"
"Othello","0743477553","B001IXUEE0"
"Othello","0743477553","B002U665CE"
"Othello","0743477553","B08Z36BM5C"
"Othello","0743477553","B0CVS2853Q"
"Over the Edge: Death in Grand Canyon","097009731X","B001H6O5W0"
"Romeo and Juliet (Folger Shakespeare Library)","0743477111","B000APWKO4"
"The Martian Chronicles (The Grand Master Editions)","0553278223","B000AQ1HW4"
"The New Bloomsday Book (Routledge International Studies in)","0415138582","B001H9TUF4"
"Stories of Anton Chekhov","0553381008","B000AQ1MQK"
"What Einstein Told His Cook: Kitchen Science Explained","0393011836","B000APUZ9G"
"What Einstein Told His Cook: Kitchen Science Explained","0393011836","B001IGT4XY"
"Atonement: A Novel","038572179X","B000AQ1USU"
"No Exit and Three Other Plays","0679725164","B000AQ0LN0"
"The Sound and the Fury: The Corrected Text","0679732241","B000APYUP6"
"The Sound and the Fury: The Corrected Text","0679732241","B001HD06O4"
"The Sound and the Fury: The Corrected Text","0679732241","B001KHRC58"
"The Sound and the Fury: The Corrected Text","0679732241","B002880MXM"
"Rosencrantz and Guildenstern are Dead","0802132758","B000APB504"
"Mrs. Dalloway: The Virginia Woolf Library Authorized Edition","0156628708","B000AQ1T7W"
"The Rebel: An Essay on Man in Revolt","0679733841","B000AQ541E"
"To The Lighthouse: The Virginia Woolf Library Authorized Edition","0156907399","B000AQ1T7W"
"Finnegans Wake (Classic, 20th-Century, Penguin)","0141181265","B000AQ0JHI"
"Ulysses","0679722769","B000AQ0JHI"
"Dubliners (Dover Thrift Editions: Short Stories)","0486268705","B000AQ0JHI"
"Dubliners (Dover Thrift Editions: Short Stories)","0486268705","B000AQ0UA4"
"Dubliners (Dover Thrift Editions: Short Stories)","0486268705","B01MQ0WRNZ"
"Siddhartha: A Novel","0553208845","B000APUYEW"
"Siddhartha: A Novel","0553208845","B01L449UW4"
"Siddhartha: A Novel","0553208845","B01MDRW12G"
"Siddhartha: A Novel","0553208845","B08X164ZGJ"
"Siddhartha: A Novel","0553208845","B0C5W83Z31"
"Siddhartha: A Novel","0553208845","B0D94CLBGD"
"The Myth of Sisyphus and Other Essays","0679733736","B000AQ541E"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","B000AQ4LFE"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","B001HCUB9U"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","B001HOLS5Y"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","B001HPT3VO"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","B00K8FT4OK"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","B087CLNBKX"
"The Many Aspects of Mobile Home Living: A Novel","0375707093","B001HCZVFY"
"The Best American Nonrequired Reading 2002 (The Best American Series)","0618246940","B001H6UAH4"
"Hamlet ( Folger Library Shakespeare)","074347712X","B000APWKO4"
"Hamlet ( Folger Library Shakespeare)","074347712X","B001IO9QZ2"
"Hamlet ( Folger Library Shakespeare)","074347712X","B001K7UPW0"
"Hamlet ( Folger Library Shakespeare)","074347712X","B086DTBH4L"
"Nausea","0811201880","B000AQ0LN0"
"A Portrait of the Artist as a Young Man (Penguin Classics)","0142437344","B000AQ0JHI"
"A Portrait of the Artist as a Young Man (Penguin Classics)","0142437344","B0C6V764DB"
"The Fall","0679720227","B000AQ541E"
"The Whore's Child: Stories","0375726012","B000AQ0EIM"
"The Plague","0679720219","B000AQ541E"
"Mohawk","0679753826","B000AQ0EIM"
"The Metamorphosis (Bantam Classics)","0553213695","B002DPABLS"
"Crime and Punishment (Bantam Classics)","0553211757","B000APYSC6"
"Waiting for Godot: A Tragicomedy in Two Acts","0802130348","B000AQ2DVS"
"The Stranger","0679720200","B000AQ541E"
"Straight Man: A Novel","0375701907","B000AQ0EIM"
"Nobody's Fool","0679753338","B000AQ0EIM"
"Heart of Darkness (Dover Thrift Editions: Classic Novels)","0486264645","B000APVLWQ"
"Heart of Darkness (Dover Thrift Editions: Classic Novels)","0486264645","B06ZXYZJQN"
"Heart of Darkness (Dover Thrift Editions: Classic Novels)","0486264645","B086N2TM5T"
"Heart of Darkness (Dover Thrift Editions: Classic Novels)","0486264645","B086R57FFY"
"The Risk Pool","0679753834","B000AQ0EIM"
"The Complete Short Stories of Ernest Hemingway: The Finca Vigia Edition","0684843323","B000APYVZU"
"The Other Side of the River: A Story of Two Towns, a Death, and America's Dilemma","038547721X","B000AQ44VA"
"Neither Here nor There: Travels in Europe (Cover may Vary)","0380713802","B000APXTVM"
"The Body Artist: A Novel","0743203968","B000APRGIO"
"Bel Canto","0060934417","B000AQ6QAW"
"Mason & Dixon: A Novel","0312423209","B000APMBHA"
"As I Lay Dying: The Corrected Text","067973225X","B000APYUP6"
"As I Lay Dying: The Corrected Text","067973225X","B01HYJPSHY"
"The Secret Life of Bees","0142001740","B000AQ1N14"
"Mao II: A Novel","0140152741","B000APRGIO"
"Libra (Contemporary American Fiction)","0140156046","B000APRGIO"
"Vineland (Classic, 20th-Century, Penguin)","0141180633","B000APMBHA"
"Under the Banner of Heaven: A Story of Violent Faith","0385509510","B000AQ8WPY"
"V. (Perennial Classics)","0060930217","B000APMBHA"
"Invisible Man","0679732764","B000AP7ZM6"
"White Noise (Contemporary American Fiction)","0140077022","B000APRGIO"
"The Crying of Lot 49 (Perennial Classics)","0060931671","B000APMBHA"
"Girl With Curious Hair","0393313964","B000APPJ3S"
"Brief Interviews with Hideous Men","0316925195","B000APPJ3S"
"Gravity's Rainbow (Classic, 20th-Century, Penguin)","0140188592","B000APMBHA"
"A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments","0316919896","B000APPJ3S"
"Underworld: A Novel","0684848155","B000APRGIO"
"Empire Falls","0375726403","B000AQ0EIM"
"Frankenstein","0553212478","B00R1DJSQQ"
"Frankenstein","0553212478","B01N33TQXL"
"Frankenstein","0553212478","B07KNY7K6K"
"Frankenstein","0553212478","B07Z6CCMLD"
"Frankenstein","0553212478","B086KQQDZD"
"Frankenstein","0553212478","B08CF1TGNB"
"Frankenstein","0553212478","B08X3VJ1PM"
"Frankenstein","0553212478","B08XNXNYWN"
"Frankenstein","0553212478","B0C1CZFSYZ"
"Napoleon's Buttons: How 17 Molecules Changed History","1585422207","B001K8AYT8"
"Perennials for Minnesota and Wisconsin","1551053853","B00J5Z94FS"
"A Raisin in the Sun","0679755330","B000APRFVW"
"The Moviegoer","0375701966","B000APVFL8"
"Ignatius Rising: The Life of John Kennedy Toole","0807126802","B001KHNBOO"
"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","0743254430","B001IQXDP4"
"The Crucible: A Play in Four Acts","0142437336","B000AQ043W"
"The Sun Also Rises","0684800713","B000APYVZU"
"The Sun Also Rises","0684800713","B01IDW8UFS"
"A Streetcar Named Desire","0451167783","B000AP8Q3S"
"A Separate Peace","0743253973","B000APTLB4"
"A Clockwork Orange","0393312836","B000AR9LIA"
"Night","0553272535","B000AP933K"
"Night","0553272535","B0031XFC88"
"The Five People You Meet in Heaven","0786868716","B000AQ79EY"
"Slaughterhouse-Five (Modern Library 100 Best Novels)","0440180295","B000APYE16"
"Brave New World","0060929871","B000APWRRY"
"Brave New World","0060929871","B074Y719MJ"
"The Old Man and The Sea, Book Cover May Vary","0684801221","B000APYVZU"
"Lord of the Flies","0399501487","B000APSP20"
"Lord of the Flies","0399501487","B0C6V3MMSF"
"The Glass Menagerie","0811214044","B000AP8Q3S"
"Fahrenheit 451","0345342968","B000AQ1HW4"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","B00IXZI2CC"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","B01M0TC0IU"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","B08GNL7GV1"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","B096KWFRL9"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","B0B7261XGR"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","B000APWHJ2"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","B00IXZI2CC"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","B01M0TC0IU"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","B08GNL7GV1"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","B096KWFRL9"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","B0B7261XGR"
"1984: 75th Anniversary","0451524934","B000AQ0KKY"
"1984: 75th Anniversary","0451524934","B0F2MR4L9C"
"Their Eyes Were Watching God","0060931418","B000AQ05M2"
"Animal Farm: 75th Anniversary Edition","0451526341","B000AQ0KKY"
"Animal Farm: 75th Anniversary Edition","0451526341","B00J8OP7SO"
"Animal Farm: 75th Anniversary Edition","0451526341","B0DCGKGM3C"
"Death Of A Salesman, Certain Private Conversations In Two Acts And A Requiem","0140481346","B000AQ043W"
"CliffsNotes on Fitzgerald's The Great Gatsby (Cliffsnotes Literature Guides)","0764586017","B0034Q7A7S"
"To Kill a Mockingbird","0446310786","B00456LE3M"
"Fires: Essays, Poems, Stories","0679722394","B000APVCS4"
"All of Us: The Collected Poems","0375703802","B000APVCS4"
"Short Cuts: Selected Stories","0679748644","B000APVCS4"
"Call If You Need Me: The Uncollected Fiction and Other Prose","0375726284","B000APVCS4"
"The Complete Stories (FSG Classics)","0374515360","B000APYI6W"
"Will You Please Be Quiet, Please?: Stories","0679735690","B000APVCS4"
"The Grapes of Wrath (Centennial Edition)","0142000663","B000AQ2D1I"
"The Stories of John Cheever","0375724427","B000APVMIE"
"The Scarlet Letter (Bantam Classics)","0553210092","B000AQ0C48"
"The Scarlet Letter (Bantam Classics)","0553210092","B01M0TC0IU"
"The Scarlet Letter (Bantam Classics)","0553210092","B08FBMHZ5H"
"The Scarlet Letter (Bantam Classics)","0553210092","B08GNL7GV1"
"The Scarlet Letter (Bantam Classics)","0553210092","B0B7P7PH1M"
"The Catcher in the Rye","0316769487","B000APYJ8Y"
"The Great Gatsby","0684801523","B000AQ0J28"
"Salt: A World History","0802713734","B001H6GAAU"
"The Neon Bible","0802132073","B004586V1K"
"Month-by-month Gardening In Minnesota","188860896X","B001K7QYU2"
"A Chosen Few: The Resurrection of European Jewry (Ballantine Reader's Circle)","0345448146","B001H6GAAU"
"1968: The Year That Rocked the World","0345455819","B001H6GAAU"
"Tobacco: A Cultural History of How an Exotic Plant Seduced Civilization","0802139604","B001JP2MRY"
"Coal: A Human History","0738204005","B001KE8TU8"
"Greasy Lake and Other Stories (Contemporary American Fiction)","0140077812","B000APRJB8"
"T.C. Boyle Stories","014028091X","B000APRJB8"
"The Basque History of the World: The Story of a Nation","0140298517","B001H6GAAU"
"Birds of Minnesota and Wisconsin","1551053241","B001K8RQKI"
"Salt: A World History","0142001619","B001H6GAAU"
"Northland Wildflowers: The Comprehensive Guide to the Minnesota Region, Revised Edition","0816635722","B001KHX83S"
"Budding Prospects: A Pastoral (Contemporary American Fiction)","0140299963","B000APRJB8"
"Minnesota Birds: A Folding Pocket Guide to Familiar Species (Nature Observation North America)","1583551034","B001JS2MUS"
"Birds of Prey of Minnesota Field Guide","1885061455","B00J3I71TS"
"East Is East (Contemporary American Fiction)","0140131671","B000APRJB8"
"A Friend of the Earth","0141002050","B000APRJB8"
"World's End (Contemporary American Fiction)","0140299939","B000APRJB8"
"Riven Rock","014027166X","B000APRJB8"
"Drop City","0142003808","B000APRJB8"
"The Road to Wellville","0140167188","B000APRJB8"
"The Tortilla Curtain (Penguin Books with Reading Guides)","014023828X","B000APRJB8"
"History of Beauty","0847826465","B000APW210"
"Constitutional Chaos: What Happens When the Government Breaks Its Own Laws","0785260838","B001ITYBMK"
"The Case For Democracy","1586482610","B001JRZBAC"
"Confessions of an Economic Hit Man","1576753018","B000APETSY"
"The United States of Europe: The New Superpower and the End of American Supremacy","1594200335","B001HCW3BO"
"Long Way Round: Chasing Shadows Across the World","0743499336","B001IOBJ1G"
"Long Way Round: Chasing Shadows Across the World","0743499336","B001IOBJ98"
"Masters of Chaos: The Secret History of the Special Forces","1586482491","B001JRUU5S"
"Born Fighting: How the Scots-Irish Shaped America","0767916883","B000APBB1C"
"French Women Don't Get Fat: The Secret of Eating for Pleasure","1400042127","B001IGOBPA"
"O: The Intimate History of the Orgasm","0802117864","B00OYPXR3E"
"Emily Post's Etiquette, 17th Edition (Thumb Indexed)","0066209579","B001H6G9KQ"
"Emily Post's Etiquette, 17th Edition (Thumb Indexed)","0066209579","B001H6GA0K"
"The Perricone Promise: Look Younger Live Longer in Three Easy Steps","044650016X","B001ILIARU"
"The Perricone Promise: Look Younger Live Longer in Three Easy Steps","044650016X","B0034NPJDS"
"The Da Vinci Code: Special Illustrated Edition","0385513755","B000AP9DSU"
"Anything For a T-Shirt: Fred Lebow and the New York City Marathon, the World's Greatest Footrace (Sports and Entertainment)","0815608063","B001KI8E4K"
"The Official Fahrenheit 9/11 Reader","0743272927","B000AP7S5U"
"Will They Ever Trust Us Again?: Letters From the War Zone","0743271521","B000AP7S5U"
"A Confederacy Of Dunces","0807130087","B004586V1K"
"Cod: A Biography of the Fish that Changed the World","0140275010","B001H6GAAU"
"The Lexus and the Olive Tree: Understanding Globalization","0385499345","B001H6KORK"
"Monkey Wrench Gang, The","0060956445","B000AQ23I6"
"A Confederacy of Dunces (Evergreen Book)","0802130208","B004586V1K"
"Everest : Mountain Without Mercy","0792270142","B000AP8S04"
"How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines","006000942X","B001H6PR3Q"
"Walking the Appalachian Trail","0811730956","B001KHR76M"
"Everything Is Illuminated: A Novel","0060529709","B001IGLMTI"
"The Fracture Zone: My Return to the Balkans","0060954949","B000APLU5E"
"The Dante Club: A Novel","0812971043","B001IXU14I"
"Sellevision: A Novel","0312422288","B001I9NA2M"
"Made in America: An Informal History of the English Language in the United States","0380713810","B000APXTVM"
"The Amazing Adventures of Kavalier & Clay","0312282990","B00456TWZY"
"The Mother Tongue - English And How It Got That Way","0380715430","B000APXTVM"
"The Mother Tongue - English And How It Got That Way","0380715430","B00E6QHKRU"
"Notes from a Small Island","0380727501","B000APXTVM"
"The Lost Continent: Travels in Small-Town America","0060920084","B000APXTVM"
"In a Sunburned Country","0767903862","B000APXTVM"
"A Paper Life","0060540974","B001ITX8DS"
"Learning to Sing: Hearing the Music in Your Life","1400063922","B001K8TND6"
"Learning to Sing: Hearing the Music in Your Life","1400063922","B001K8UGZK"
"Learning to Sing: Hearing the Music in Your Life","1400063922","B001KIGILG"
"American Soldier","0060731583","B001KCT1QQ"
"The Family: The Real Story of the Bush Dynasty","0385503245","B000AP77I8"
"The Color of Water: A Black Man's Tribute to His White Mother","1573225789","B000AP85WU"
"The Color of Water: A Black Man's Tribute to His White Mother","1573225789","B000AP9SB2"
"The Color of Water: A Black Man's Tribute to His White Mother","1573225789","B000APBLQW"
"Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe","0066211735","B001IR3GXC"
"I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away","076790382X","B000APXTVM"
"Naked","0316777730","B000AQ3YUW"
"Letters to Father: Suor Maria Celeste to Galileo, 1623-1633 (Penguin Classics)","0142437158","B001HMRPIK"
"A Heartbreaking Work of Staggering Genius: Pulitzer Prize Finalist","0375725784","B001H6UAH4"
"The Santaland Diaries / Season's Greetings: 2 Plays","0822216310","B000AQ3YUW"
"Bushworld","039915258X","B001IXQBMO"
"American Dynasty","0670032646","B001H6GNW0"
"Me Talk Pretty One Day","0316776963","B000AQ3YUW"
"Downsize This! Random Threats from an Unarmed American","0060977337","B000AP7S5U"
"A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)","0767902521","B000APXTVM"
"Big Lies: The Right-Wing Propaganda Machine and How It Distorts the Truth","0312315600","B001H9PZ2Q"
"When Will Jesus Bring the Pork Chops?","1401301347","B000APEI9Y"
"Worse Than Watergate: The Secret Presidency of George W. Bush","031600023X","B001HD33BW"
"Why Not Me?: The Inside Story of the Making and Unmaking of the Franken Presidency","0385334540","B000APX7XC"
"Oh, the Things I Know!: A Guide to Success, or, Failing That, Happiness","0452284503","B000APX7XC"
"Dude, Where's My Country?","0446532231","B000AP7S5U"
"Lies and the Lying Liars Who Tell Them","0525947647","B000APX7XC"
"Dress Your Family in Corduroy and Denim","0316143464","B000AQ3YUW"
"NAKED PIC FAMOUS PEOPLE","0688171621","B001H6N5W6"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","B001H6N5W6"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","B001H6O2IW"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","B001H6PS3K"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","B001HD1QNO"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","B002IPF3PC"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","B000APHWRE"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","B001IGHLN4"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","B001IGNJI0"
"Bryson's Dictionary of Troublesome Words","0767910427","B000APXTVM"
"Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture","0142000159","B001IGNOEO"
"Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture","0142000159","B0951BXYCC"
"Angels & Demons","0671027360","B000AP9DSU"
"Life of Pi: A Novel","0156027321","B001H6IREM"
"The Curious Incident of the Dog in the Night-Time","1400032717","B001IOH0IW"
"The Perfect Mile: Three Athletes, One Goal, and Less Than Four Minutes to Achieve It","0618391126","B001IU2RRA"
"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love","0140280553","B000AQ3J7K"
"Endurance: Shackleton's Incredible Voyage","078670621X","B000APENOO"
"Bill Bryson's African Diary","0767915062","B000APXTVM"
"My Life","0375414576","B001H6W1K8"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary","006099486X","B000APLU5E"
"Alive: The Story of the Andes Survivors","038000321X","B000AQ8S4Y"
"High Exposure: An Enduring Passion for Everest and Unforgiving Places","0684865459","B001IXO5FY"
"Benjamin Franklin: An American Life","0684807610","B000APFLB8"
"The Climb: Tragic Ambitions on Everest","0312965338","B000AP7W42"
"The Climb: Tragic Ambitions on Everest","0312965338","B004X8E8HQ"
"Touching the Void: The True Story of One Man's Miraculous Survival","0060730552","B000AQ3DQW"
"Into the Wild","0385486804","B000AQ8WPY"
"The Map That Changed the World","0060931809","B000APLU5E"
"Krakatoa: The Day the World Exploded","0066212855","B000APLU5E"
"The Greatest Generation","0375502025","B001HCRYRW"
"His Excellency: George Washington","1400040310","B000APBENC"
"The Exploration of the Colorado River and Its Canyons (Penguin Classics)","0142437522","B001H6UG64"
"The Meaning of Everything: The Story of the Oxford English Dictionary","0198607024","B000APLU5E"
"American Massacre: The Tragedy at Mountain Meadows, September 1857","0375412085","B001IQWHR4"
"Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II","0375508589","B001JS286Q"
"Founding Mothers: The Women Who Raised Our Nation","0060090251","B001ILHIU0"
"Alexander Hamilton","1594200092","B000AQ735Y"
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History","0375708278","B000AQ6KV2"
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History","0375708278","B001IOH154"
"Plan of Attack","074325547X","B000APXDGS"
"Eiger Dreams: Ventures Among Men and Mountains","0385488181","B000AQ8WPY"
"Coaching Cross Country Successfully (Coaching Successfully Series)","088011701X","B001KIU7CM"
"Into Thin Air: A Personal Account of the Mt. Everest Disaster","0385494785","B000AQ8WPY"
"Marathon: The Ultimate Training Guide","1579541712","B0028EQCI0"
"The Non-Runner's Marathon Trainer","1570281823","B001HPI7C0"
"The Non-Runner's Marathon Trainer","1570281823","B001K8L4DI"
"The Non-Runner's Marathon Trainer","1570281823","B001K8OSUO"
"Alberto Salazar's Guide to Road Racing : Championship Advice for Faster Times from 5K to Marathons","0071383085","B001H6S9C2"
"Alberto Salazar's Guide to Road Racing : Championship Advice for Faster Times from 5K to Marathons","0071383085","B001IR1GYI"
"The Competitive Runner's Handbook: The Bestselling Guide to Running 5Ks through Marathons","0140469907","B000APHWRE"
"The Competitive Runner's Handbook: The Bestselling Guide to Running 5Ks through Marathons","0140469907","B001IGHLN4"
"Lore of Running, 4th Edition","0873229592","B001IXPXEG"
"Run with the Champions","1579542905","B001IXUABM"
"Sub 4:00: Alan Webb and the Quest for the Fastest Mile","157954746X","B001JWT5T0"
"Running with The Buffaloes: A Season Inside with Mark Wetmore, Adam Goucher, and the University of Colorado Men's Cross-Country Team","1585743283","B001JWT5T0"
"Once a Runner: A Novel","0915297019","B001JRZOOA"
"Harvey Penick's Little Red Book: Lessons and Teachings from a Lifetime in Golf","0684859246","B000AQ28S6"
"Harvey Penick's Little Red Book: Lessons and Teachings from a Lifetime in Golf","0684859246","B001IQZHQ2"
"Arnold Palmer: Memories, Stories, and Memorabilia from a Life on and Off the Course","1584793309","B001HMVCAM"
"Caddy for Life: The Bruce Edwards Story","0316777889","B000AQ72DC"
"Extreme Golf: The World's Most Unusual, Fantastic And Bizarre Courses","1402203144","B001JP2OSG"
"Under the Banner of Heaven: A Story of Violent Faith","1400032806","B000AQ8WPY"
"Green River, Running Red: The Real Story of the Green River Killer--America's Deadliest Serial Murderer","0743238516","B000AP8V1A"
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","0375725601","B000AQ6KV2"
