"Product Name","ASIN","Author Name"
"A Peterson Field Guide To Trees And Shrubs: Northeastern and north-central United States and southeastern and south-centralCanada (Peterson Field Guides)","039535370X","Peterson, Roger Tory"
"Lysistrata (Dover Thrift Editions: Plays)","0486282252","Aristophanes"
"A Companion to James Joyce's Ulysses: Biographical and Historical Contexts, Critical History, and Essays from Five Contemporary Critical Perspectives (Case Studies in Contemporary Criticism)","0312115989","James Joyce"
"CliffsNotes on Shakespeare's Romeo and Juliet (Cliffsnotes Literature) (Cliffsnotes Literature Guides)","0764585924","Connolly, Annaliese F"
"On Becoming a Novelist","0393320030","John Gardner"
"A Happy Death","0679764003","Camus, Albert"
"Oedipus Rex (Dover Thrift Editions: Plays)","0486268772","Sophocles"
"Sons and Lovers","0451518829","Lawrence, D. H."
"James Joyce's Ulysses: A Study","0394700139","Gilbert, Stuart"
"Othello","0743477553","William Shakespeare"
"Over the Edge: Death in Grand Canyon","097009731X","Myers, Thomas M."
"Over the Edge: Death in Grand Canyon","097009731X","Ghiglieri, Michael P."
"Romeo and Juliet (Folger Shakespeare Library)","0743477111","Shakespeare, William"
"The Martian Chronicles (The Grand Master Editions)","0553278223","Ray Bradbury"
"The New Bloomsday Book (Routledge International Studies in)","0415138582","Blamires, Harry"
"Stories of Anton Chekhov","0553381008","Chekhov, Anton"
"What Einstein Told His Cook: Kitchen Science Explained","0393011836","Wolke, Robert L."
"Atonement: A Novel","038572179X","McEwan, Ian"
"Narrative of the Life of Frederick Douglass, An American Slave Written By Himself","0300087012","Frederick Douglass"
"No Exit and Three Other Plays","0679725164","Jean-Paul Sartre"
"The Sound and the Fury: The Corrected Text","0679732241","Faulkner, William"
"Rosencrantz and Guildenstern are Dead","0802132758","Tom Stoppard"
"Mrs. Dalloway: The Virginia Woolf Library Authorized Edition","0156628708","Woolf, Virginia"
"The Rebel: An Essay on Man in Revolt","0679733841","Camus, Albert"
"To The Lighthouse: The Virginia Woolf Library Authorized Edition","0156907399","Virginia Woolf"
"Finnegans Wake (Classic, 20th-Century, Penguin)","0141181265","James Joyce"
"Ulysses","0679722769","Joyce, James"
"Dubliners (Dover Thrift Editions: Short Stories)","0486268705","James Joyce"
"Siddhartha: A Novel","0553208845","Hermann Hesse"
"The Myth of Sisyphus and Other Essays","0679733736","Albert Camus"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","Henrik Ibsen"
"The Many Aspects of Mobile Home Living: A Novel","0375707093","Clark, Martin"
"The Best American Nonrequired Reading 2002 (The Best American Series)","0618246940","Cart, Michael"
"Hamlet ( Folger Library Shakespeare)","074347712X","Shakespeare, William"
"Nausea","0811201880","Jean-Paul Sartre"
"A Portrait of the Artist as a Young Man (Penguin Classics)","0142437344","Joyce, James"
"The Fall","0679720227","Albert Camus"
"The Whore's Child: Stories","0375726012","Russo, Richard"
"The Plague","0679720219","Albert Camus"
"Mohawk","0679753826","Russo, Richard"
"The Metamorphosis (Bantam Classics)","0553213695","Franz Kafka"
"Crime and Punishment (Bantam Classics)","0553211757","Fyodor Dostoevsky"
"Waiting for Godot: A Tragicomedy in Two Acts","0802130348","Beckett, Samuel"
"The Stranger","0679720200","Albert Camus"
"Straight Man: A Novel","0375701907","Russo, Richard"
"Nobody's Fool","0679753338","Russo, Richard"
"Heart of Darkness (Dover Thrift Editions: Classic Novels)","0486264645","Joseph Conrad"
"The Risk Pool","0679753834","Russo, Richard"
"The Complete Short Stories of Ernest Hemingway: The Finca Vigia Edition","0684843323","Hemingway, Ernest"
"The Other Side of the River: A Story of Two Towns, a Death, and America's Dilemma","038547721X","Kotlowitz, Alex"
"Neither Here nor There: Travels in Europe (Cover may Vary)","0380713802","Bryson, Bill"
"The Body Artist: A Novel","0743203968","DeLillo, Don"
"Bel Canto","0060934417","Patchett, Ann"
"Mason & Dixon: A Novel","0312423209","Pynchon, Thomas"
"As I Lay Dying: The Corrected Text","067973225X","Faulkner, William"
"The Secret Life of Bees","0142001740","Kidd, Sue Monk"
"Mao II: A Novel","0140152741","DeLillo, Don"
"Libra (Contemporary American Fiction)","0140156046","DeLillo, Don"
"Vineland (Classic, 20th-Century, Penguin)","0141180633","Pynchon, Thomas"
"Under the Banner of Heaven: A Story of Violent Faith","0385509510","Krakauer, Jon"
"V. (Perennial Classics)","0060930217","Pynchon, Thomas"
"Invisible Man","0679732764","Ellison, Ralph"
"White Noise (Contemporary American Fiction)","0140077022","DeLillo, Don"
"The Crying of Lot 49 (Perennial Classics)","0060931671","Pynchon, Thomas"
"Girl With Curious Hair","0393313964","Wallace, David Foster"
"Brief Interviews with Hideous Men","0316925195","Wallace, David Foster"
"Gravity's Rainbow (Classic, 20th-Century, Penguin)","0140188592","Pynchon, Thomas"
"A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments","0316919896","Wallace, David Foster"
"Underworld: A Novel","0684848155","DeLillo, Don"
"Empire Falls","0375726403","Russo, Richard"
"Frankenstein","0553212478","Mary Shelley"
"Napoleon's Buttons: How 17 Molecules Changed History","1585422207","LeCouteur, Penny"
"Napoleon's Buttons: How 17 Molecules Changed History","1585422207","Burreson, Jay"
"Perennials for Minnesota and Wisconsin","1551053853","Engebretson, Don"
"Perennials for Minnesota and Wisconsin","1551053853","Williamson, Don"
"A Raisin in the Sun","0679755330","Lorraine Hansberry"
"The Moviegoer","0375701966","Percy, Walker"
"Ignatius Rising: The Life of John Kennedy Toole","0807126802","Nevils, Rene Pol"
"Ignatius Rising: The Life of John Kennedy Toole","0807126802","Hardy, Deborah George"
"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","0743254430","LeBlanc, Adrian Nicole"
"The Crucible: A Play in Four Acts","0142437336","Miller, Arthur"
"The Sun Also Rises","0684800713","Hemingway, Ernest"
"A Streetcar Named Desire","0451167783","Williams, Tennessee"
"A Separate Peace","0743253973","John Knowles"
"A Clockwork Orange","0393312836","Burgess, Anthony"
"Night","0553272535","Elie Wiesel"
"The Five People You Meet in Heaven","0786868716","Albom, Mitch"
"Slaughterhouse-Five (Modern Library 100 Best Novels)","0440180295","Vonnegut, Kurt"
"Brave New World","0060929871","Huxley, Aldous"
"The Old Man and The Sea, Book Cover May Vary","0684801221","Hemingway, Ernest"
"Lord of the Flies","0399501487","William Golding"
"The Glass Menagerie","0811214044","Tennessee Williams"
"Fahrenheit 451","0345342968","Ray Bradbury"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","Twain, Mark"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","Twain, Mark"
"1984: 75th Anniversary","0451524934","George Orwell"
"Their Eyes Were Watching God","0060931418","Hurston, Zora Neale"
"Animal Farm: 75th Anniversary Edition","0451526341","George Orwell"
"Death Of A Salesman, Certain Private Conversations In Two Acts And A Requiem","0140481346","Arthur Miller"
"CliffsNotes on Fitzgerald's The Great Gatsby (Cliffsnotes Literature Guides)","0764586017","Maurer, Kate"
"To Kill a Mockingbird","0446310786","Lee, Harper"
"Fires: Essays, Poems, Stories","0679722394","Carver, Raymond"
"All of Us: The Collected Poems","0375703802","Carver, Raymond"
"Short Cuts: Selected Stories","0679748644","Carver, Raymond"
"Call If You Need Me: The Uncollected Fiction and Other Prose","0375726284","Carver, Raymond"
"The Complete Stories (FSG Classics)","0374515360","O'Connor, Flannery"
"Will You Please Be Quiet, Please?: Stories","0679735690","Carver, Raymond"
"The Grapes of Wrath (Centennial Edition)","0142000663","Steinbeck, John"
"The Stories of John Cheever","0375724427","John Cheever"
"The Scarlet Letter (Bantam Classics)","0553210092","Hawthorne, Nathaniel"
"The Catcher in the Rye","0316769487","J.D. Salinger"
"The Great Gatsby","0684801523","F. Scott Fitzgerald"
"Salt: A World History","0802713734","Kurlansky, Mark"
"The Neon Bible","0802132073","Toole, John Kennedy"
"Month-by-month Gardening In Minnesota","188860896X","Melinda Myers"
"A Chosen Few: The Resurrection of European Jewry (Ballantine Reader's Circle)","0345448146","Kurlansky, Mark"
"1968: The Year That Rocked the World","0345455819","Kurlansky, Mark"
"Tobacco: A Cultural History of How an Exotic Plant Seduced Civilization","0802139604","Gately, Iain"
"Coal: A Human History","0738204005","Freese, Barbara"
"Greasy Lake and Other Stories (Contemporary American Fiction)","0140077812","T.Coraghessan Boyle"
"T.C. Boyle Stories","014028091X","Boyle, T.C."
"The Basque History of the World: The Story of a Nation","0140298517","Kurlansky, Mark"
"Birds of Minnesota and Wisconsin","1551053241","Janssen, Bob"
"Birds of Minnesota and Wisconsin","1551053241","Tessen, Daryl"
"Birds of Minnesota and Wisconsin","1551053241","Kennedy, Gregory"
"Salt: A World History","0142001619","Kurlansky, Mark"
"Northland Wildflowers: The Comprehensive Guide to the Minnesota Region, Revised Edition","0816635722","John Moyle"
"Northland Wildflowers: The Comprehensive Guide to the Minnesota Region, Revised Edition","0816635722","Evelyn W. Moyle"
"Budding Prospects: A Pastoral (Contemporary American Fiction)","0140299963","Boyle, T.C."
"Minnesota Birds: A Folding Pocket Guide to Familiar Species (Nature Observation North America)","1583551034","Kavanagh, James"
"Birds of Prey of Minnesota Field Guide","1885061455","Tekiela, Stan"
"East Is East (Contemporary American Fiction)","0140131671","Boyle, T.C."
"Water Music (Penguin Contemporary American Fiction Series)","0140065504","Boyle, T.C."
"A Friend of the Earth","0141002050","Boyle, T.C."
"World's End (Contemporary American Fiction)","0140299939","Boyle, T.C."
"Riven Rock","014027166X","T.C. Boyle"
"Riven Rock","014027166X","T. Coraghessan Boyle"
"Drop City","0142003808","Boyle, T.C."
"The Road to Wellville","0140167188","Boyle, T.C."
"The Tortilla Curtain (Penguin Books with Reading Guides)","014023828X","T. Coraghessan Boyle"
"History of Beauty","0847826465","Eco, Umberto"
"History of Beauty","0847826465","Alastair McEwen"
"Constitutional Chaos: What Happens When the Government Breaks Its Own Laws","0785260838","Napolitano, Andrew P."
"The Case For Democracy","1586482610","Sharansky, Natan"
"The Case For Democracy","1586482610","Dermer, Ron"
"Confessions of an Economic Hit Man","1576753018","Perkins, John"
"The United States of Europe: The New Superpower and the End of American Supremacy","1594200335","Reid, T. R."
"Long Way Round: Chasing Shadows Across the World","0743499336","McGregor, Ewan"
"Long Way Round: Chasing Shadows Across the World","0743499336","Boorman, Charley"
"Masters of Chaos: The Secret History of the Special Forces","1586482491","Robinson, Linda"
"Born Fighting: How the Scots-Irish Shaped America","0767916883","Webb, James"
"French Women Don't Get Fat: The Secret of Eating for Pleasure","1400042127","Guiliano, Mireille"
"O: The Intimate History of the Orgasm","0802117864","Margolis, Jonathan"
"Emily Post's Etiquette, 17th Edition (Thumb Indexed)","0066209579","Post, Peggy"
"The Perricone Promise: Look Younger Live Longer in Three Easy Steps","044650016X","Perricone, Nicholas"
"The Da Vinci Code: Special Illustrated Edition","0385513755","Brown, Dan"
"Anything For a T-Shirt: Fred Lebow and the New York City Marathon, the World's Greatest Footrace (Sports and Entertainment)","0815608063","Rubin, Ron"
"The Official Fahrenheit 9/11 Reader","0743272927","Moore, Michael"
"Will They Ever Trust Us Again?: Letters From the War Zone","0743271521","Moore, Michael"
"A Confederacy Of Dunces","0807130087","John Kennedy Toole"
"Cod: A Biography of the Fish that Changed the World","0140275010","Mark Kurlansky"
"The Lexus and the Olive Tree: Understanding Globalization","0385499345","Friedman, Thomas L."
"Monkey Wrench Gang, The","0060956445","Abbey, Edward"
"A Confederacy of Dunces (Evergreen Book)","0802130208","Toole, John Kennedy"
"Everest : Mountain Without Mercy","0792270142","Coburn, Broughton"
"How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines","006000942X","Foster, Thomas C."
"Walking the Appalachian Trail","0811730956","Luxenberg, Larry"
"Everything Is Illuminated: A Novel","0060529709","Foer, Jonathan Safran"
"The Fracture Zone: My Return to the Balkans","0060954949","Winchester, Simon"
"The Dante Club: A Novel","0812971043","Pearl, Matthew"
"Sellevision: A Novel","0312422288","Burroughs, Augusten"
"Made in America: An Informal History of the English Language in the United States","0380713810","Bryson, Bill"
"The Amazing Adventures of Kavalier & Clay","0312282990","Chabon, Michael"
"The Mother Tongue - English And How It Got That Way","0380715430","Bryson, Bill"
"Notes from a Small Island","0380727501","Bryson, Bill"
"The Lost Continent: Travels in Small-Town America","0060920084","Bryson, Bill"
"In a Sunburned Country","0767903862","Bryson, Bill"
"A Paper Life","0060540974","O'Neal, Tatum"
"Learning to Sing: Hearing the Music in Your Life","1400063922","Clay Aiken"
"Learning to Sing: Hearing the Music in Your Life","1400063922","Allison Glock"
"American Soldier","0060731583","Tommy Franks"
"American Soldier","0060731583","Malcolm McConnell"
"The Family: The Real Story of the Bush Dynasty","0385503245","Kelley, Kitty"
"The Color of Water: A Black Man's Tribute to His White Mother","1573225789","McBride, James"
"Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe","0066211735","Bergreen, Laurence"
"I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away","076790382X","Bryson, Bill"
"Naked","0316777730","David Sedaris"
"Letters to Father: Suor Maria Celeste to Galileo, 1623-1633 (Penguin Classics)","0142437158","Maria Celeste, Suor"
"A Heartbreaking Work of Staggering Genius: Pulitzer Prize Finalist","0375725784","Eggers, Dave"
"The Santaland Diaries / Season's Greetings: 2 Plays","0822216310","David Sedaris"
"Bushworld","039915258X","Dowd, Maureen"
"Pacific Crest Trail: Southern California","0899973167","Schirfin, Ben"
"Pacific Crest Trail: Southern California","0899973167","Schaffer, Jeffrey P."
"Pacific Crest Trail: Southern California","0899973167","Winnett, Thomas"
"Pacific Crest Trail: Southern California","0899973167","Jenkins, Ruby Johnson"
"American Dynasty","0670032646","Phillips, Kevin"
"Me Talk Pretty One Day","0316776963","Sedaris, David"
"Downsize This! Random Threats from an Unarmed American","0060977337","Moore, Michael"
"A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)","0767902521","Bryson, Bill"
"Big Lies: The Right-Wing Propaganda Machine and How It Distorts the Truth","0312315600","Conason, Joe"
"When Will Jesus Bring the Pork Chops?","1401301347","Carlin, George"
"Worse Than Watergate: The Secret Presidency of George W. Bush","031600023X","John W. Dean"
"Why Not Me?: The Inside Story of the Making and Unmaking of the Franken Presidency","0385334540","Franken, Al"
"Oh, the Things I Know!: A Guide to Success, or, Failing That, Happiness","0452284503","Franken, Al"
"Dude, Where's My Country?","0446532231","Moore, Michael"
"Lies and the Lying Liars Who Tell Them","0525947647","Franken, Al"
"Dress Your Family in Corduroy and Denim","0316143464","Sedaris, David"
"NAKED PIC FAMOUS PEOPLE","0688171621","Stewart, Jon"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","Stewart, Jon"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","The Writers of The Daily Show"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","Glover, Bob"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","Shepherd, Jack"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","Glover, Shelly-lynn Florence"
"Bryson's Dictionary of Troublesome Words","0767910427","Bryson, Bill"
"Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture","0142000159","King, Ross"
"Angels & Demons","0671027360","Dan Brown"
"Life of Pi: A Novel","0156027321","Martel, Yann"
"The Curious Incident of the Dog in the Night-Time","1400032717","Haddon, Mark"
"The Perfect Mile: Three Athletes, One Goal, and Less Than Four Minutes to Achieve It","0618391126","Neal Bascomb"
"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love","0140280553","Sobel, Dava"
"Endurance: Shackleton's Incredible Voyage","078670621X","Lansing, Alfred"
"Bill Bryson's African Diary","0767915062","Bryson, Bill"
"My Life","0375414576","Clinton, Bill"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary","006099486X","Winchester, Simon"
"Alive: The Story of the Andes Survivors","038000321X","Read, Piers Paul"
"High Exposure: An Enduring Passion for Everest and Unforgiving Places","0684865459","Breashears, David"
"Benjamin Franklin: An American Life","0684807610","Isaacson, Walter"
"The Climb: Tragic Ambitions on Everest","0312965338","Boukreev, Anatoli"
"The Climb: Tragic Ambitions on Everest","0312965338","DeWalt, G. Weston"
"Touching the Void: The True Story of One Man's Miraculous Survival","0060730552","Simpson, Joe"
"Into the Wild","0385486804","Jon Krakauer"
"The Map That Changed the World","0060931809","Winchester, Simon"
"Krakatoa: The Day the World Exploded","0066212855","Winchester, Simon"
"The Greatest Generation","0375502025","Brokaw, Tom"
"His Excellency: George Washington","1400040310","Ellis, Joseph J."
"The Exploration of the Colorado River and Its Canyons (Penguin Classics)","0142437522","Powell, John Wesley"
"The Meaning of Everything: The Story of the Oxford English Dictionary","0198607024","Winchester, Simon"
"American Massacre: The Tragedy at Mountain Meadows, September 1857","0375412085","Denton, Sally"
"Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II","0375508589","Kurson, Robert"
"Founding Mothers: The Women Who Raised Our Nation","0060090251","Roberts, Cokie"
"Alexander Hamilton","1594200092","Chernow, Ron"
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History","0375708278","Larson, Erik"
"Plan of Attack","074325547X","Woodward, Bob"
"Eiger Dreams: Ventures Among Men and Mountains","0385488181","Krakauer, Jon"
"Coaching Cross Country Successfully (Coaching Successfully Series)","088011701X","Newton, Joe"
"Coaching Cross Country Successfully (Coaching Successfully Series)","088011701X","Henderson, Joe"
"Into Thin Air: A Personal Account of the Mt. Everest Disaster","0385494785","Jon Krakauer"
"Marathon: The Ultimate Training Guide","1579541712","Higdon, Hal"
"The Non-Runner's Marathon Trainer","1570281823","Whitsett, David A."
"The Non-Runner's Marathon Trainer","1570281823","Dolgener, Forrest A."
"The Non-Runner's Marathon Trainer","1570281823","Kole, Tanjala Jo"
"Alberto Salazar's Guide to Road Racing : Championship Advice for Faster Times from 5K to Marathons","0071383085","Salazar,Alberto"
"Alberto Salazar's Guide to Road Racing : Championship Advice for Faster Times from 5K to Marathons","0071383085","Lovett,Richard"
"The Competitive Runner's Handbook: The Bestselling Guide to Running 5Ks through Marathons","0140469907","Bob Glover"
"The Competitive Runner's Handbook: The Bestselling Guide to Running 5Ks through Marathons","0140469907","Shelly-Lynn Florence Glover"
"Lore of Running, 4th Edition","0873229592","Noakes, Timothy"
"Run with the Champions","1579542905","Bloom, Marc"
"Sub 4:00: Alan Webb and the Quest for the Fastest Mile","157954746X","Lear, Chris"
"Running with The Buffaloes: A Season Inside with Mark Wetmore, Adam Goucher, and the University of Colorado Men's Cross-Country Team","1585743283","Chris Lear"
"Once a Runner: A Novel","0915297019","John L. Parker"
"Harvey Penick's Little Red Book: Lessons and Teachings from a Lifetime in Golf","0684859246","Penick, Harvey"
"Arnold Palmer: Memories, Stories, and Memorabilia from a Life on and Off the Course","1584793309","Palmer, Arnold"
"Caddy for Life: The Bruce Edwards Story","0316777889","John Feinstein"
"Extreme Golf: The World's Most Unusual, Fantastic And Bizarre Courses","1402203144","Lennard, Duncan"
"Under the Banner of Heaven: A Story of Violent Faith","1400032806","Krakauer, Jon"
"Green River, Running Red: The Real Story of the Green River Killer--America's Deadliest Serial Murderer","0743238516","Rule,  Ann"
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","0375725601","Erik Larson"
"The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","0393326713","National Commission on Terrorist Attacks"
"What's the Matter with Kansas? How Conservatives Won the Heart of America","0805073396","Frank, Thomas"
"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation","1592400876","Truss, Lynne"
"The Rosedale Diet","0060565721","Rosedale M.D., Ron"
"The Rosedale Diet","0060565721","Colman, Carol"
"The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution","0618005838","Dawkins, Richard"
"The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution","0618005838","Wong, Yan"
"A Short History of Nearly Everything","0767908171","Bryson, Bill"
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","0375708111","Greene, Brian"
"Desert Solitaire: A Season in the Wilderness","0345326490","Abbey, Edward"
"River : One Man's Journey Down the Colorado, Source to Sea","0375701826","Fletcher, Colin"
"The Long Run (Kindle Single)","B0060ANFPG","Shubaly, Mishka"
